estid,os,deviceType,li_age,li_gender,li_income,city_location,city_size,city_tech,city_urban,organization
ZHoAA2VAJ8UAAAAJElWlAw==,0,1,5,1,0,1,1,0,1,0
ZHoAA2VAJ8UAAAAJElWlAw==,0,1,5,1,0,1,1,0,1,0
ZHoAA2VAJ8UAAAAJElWlAw==,0,1,5,1,0,1,1,0,1,0
ZHoAA2VAJ8UAAAAJElWlAw==,0,1,5,1,0,1,1,0,1,0
ZHoAA2VAJ8UAAAAJElWlAw==,0,1,5,1,0,1,1,0,1,0
ZHoAA2VAJ8UAAAAJElWlAw==,0,1,5,1,0,1,1,0,1,0
ZHoAA2VAJ8UAAAAJElWlAw==,0,1,5,1,0,1,1,0,1,0
ZHoAA2VAJ8UAAAAJElWlAw==,0,1,5,1,0,1,1,0,1,0
ZHoAA2VAJ8UAAAAJElWlAw==,0,1,5,1,0,1,1,0,1,0
ZHoAA2VB5aYAAAAIDX7WAw==,4,0,5,0,3,0,1,0,1,0
ZHoAA2VB5aYAAAAIDX7WAw==,4,0,5,0,3,0,1,0,1,0
ZHoAA2VB5aYAAAAIDX7WAw==,4,0,5,0,3,0,1,0,1,0
ZHoAA2VB5aYAAAAIDX7WAw==,4,0,5,0,3,0,1,0,1,0
ZHoAA2VB5aYAAAAIDX7WAw==,4,0,5,0,3,0,1,0,1,0
ZHoAA2VB5aYAAAAIDX7WAw==,4,0,5,0,3,0,1,0,1,0
ZHoAA2VB5aYAAAAIDX7WAw==,4,0,5,0,3,0,1,0,1,0
ZHoAA2VB5aYAAAAIDX7WAw==,4,0,5,0,3,0,1,0,1,0
ZHoAA2VB5aYAAAAIDX7WAw==,4,0,5,0,3,0,1,0,1,0
ZHoAA2VB5aYAAAAIDX7WAw==,4,0,5,0,3,0,1,0,1,0
ZHoAA2VB5aYAAAAIDX7WAw==,4,0,5,0,3,0,1,0,1,0
ZHoAA2VB5aYAAAAIDX7WAw==,4,0,5,0,3,0,1,0,1,0
ZHoAA2VB5aYAAAAIDX7WAw==,4,0,5,0,3,0,1,0,1,0
ZHoAA2VB5aYAAAAIDX7WAw==,4,0,5,0,3,0,1,0,1,0
ZHoAA2VB5aYAAAAIDX7WAw==,4,0,5,0,3,0,1,0,1,0
ZHoAA2VRK9wAAAAIFV3tAw==,3,0,2,0,5,1,1,0,1,0
ZHoAA2VRK9wAAAAIFV3tAw==,3,0,2,0,5,1,1,0,1,0
ZHoAA2VRK9wAAAAIFV3tAw==,3,0,2,0,5,1,1,0,1,0
ZHoAA2VRK9wAAAAIFV3tAw==,3,0,2,0,5,1,1,0,1,0
ZHoAA2VRK9wAAAAIFV3tAw==,3,0,2,0,5,1,1,0,1,0
ZHoAA2VRK9wAAAAIFV3tAw==,3,0,2,0,5,1,1,0,1,0
ZHoAA2VRK9wAAAAIFV3tAw==,3,0,2,0,5,1,1,0,1,0
ZHoAA2VRK9wAAAAIFV3tAw==,3,0,2,0,5,1,1,0,1,0
ZHoAA2VRK9wAAAAIFV3tAw==,3,0,2,0,5,1,1,0,1,0
ZHoAA2VRK9wAAAAIFV3tAw==,3,0,2,0,5,1,1,0,1,0
ZHoAA2VRK9wAAAAIFV3tAw==,3,0,2,0,5,1,1,0,1,0
ZHoAA2VRK9wAAAAIFV3tAw==,3,0,2,0,5,1,1,0,1,0
ZHoAA2VRK9wAAAAIFV3tAw==,3,0,2,0,5,1,1,0,1,0
ZHoAA2VRK9wAAAAIFV3tAw==,3,0,2,0,5,1,1,0,1,0
ZHoAA2VRK9wAAAAIFV3tAw==,3,0,2,0,5,1,1,0,1,0
ZHoAA2VRcHIAAAAIKpeOAw==,0,1,1,0,2,3,1,0,1,0
ZHoAA2VRcHIAAAAIKpeOAw==,0,1,1,0,2,3,1,0,1,0
ZHoAA2VRcHIAAAAIKpeOAw==,0,1,1,0,2,3,1,0,1,0
ZHoAA2VRcHIAAAAIKpeOAw==,0,1,1,0,2,3,1,0,1,0
ZHoAA2VRcHIAAAAIKpeOAw==,0,1,1,0,2,3,1,0,1,0
ZHoAA2VRcHIAAAAIKpeOAw==,0,1,1,0,2,3,1,0,1,0
ZHoAA2VRcHIAAAAIKpeOAw==,0,1,1,0,2,3,1,0,1,0
ZHoAA2Vfp7UAAAAIAwUqAw==,4,0,0,0,1,2,1,0,1,1
ZHoAA2Vfp7UAAAAIAwUqAw==,4,0,0,0,1,2,1,0,1,1
ZHoAA2Vfp7UAAAAIAwUqAw==,4,0,0,0,1,2,1,0,1,1
ZHoAA2Vfp7UAAAAIAwUqAw==,4,0,0,0,1,2,1,0,1,1
ZHoAA2VrRlEAAAAIC9V1Aw==,1,0,3,1,4,0,2,0,2,1
ZHoAA2VrRlEAAAAIC9V1Aw==,1,0,3,1,4,0,2,0,2,1
ZHoAA2VrRlEAAAAIC9V1Aw==,1,0,3,1,4,0,2,0,2,1
ZHoAA2VrRlEAAAAIC9V1Aw==,1,0,3,1,4,0,2,0,2,1
ZHoAA2VrRlEAAAAIC9V1Aw==,1,0,3,1,4,0,2,0,2,1
ZHoAA2VrRlEAAAAIC9V1Aw==,1,0,3,1,4,0,2,0,2,1
ZHoAA2VrRlEAAAAIC9V1Aw==,1,0,3,1,4,0,2,0,2,1
ZHoAA2VrRlEAAAAIC9V1Aw==,1,0,3,1,4,0,2,0,2,1
ZHoAAGQSk2kAAAAIQ/a4Aw==,0,1,4,0,3,0,1,1,1,0
ZHoAAGQSk2kAAAAIQ/a4Aw==,0,1,4,0,3,0,1,1,1,0
ZHoAAGQSk2kAAAAIQ/a4Aw==,0,1,4,0,3,0,1,1,1,0
ZHoAAGQSk2kAAAAIQ/a4Aw==,0,1,4,0,3,0,1,1,1,0
ZHoAAGQSk2kAAAAIQ/a4Aw==,0,1,4,0,3,0,1,1,1,0
ZHoAAGQSk2kAAAAIQ/a4Aw==,0,1,4,0,3,0,1,1,1,0
ZHoAAWQCQ/UAAAAKJQOdAw==,4,0,4,0,0,0,2,0,1,0
ZHoAAWQCQ/UAAAAKJQOdAw==,4,0,4,0,0,0,2,0,1,0
ZHoAAWQCQ/UAAAAKJQOdAw==,4,0,4,0,0,0,2,0,1,0
ZHoAAWQCQ/UAAAAKJQOdAw==,4,0,4,0,0,0,2,0,1,0
ZHoAAWQRp6kAAAAIBfSIAw==,0,1,4,1,0,2,1,0,2,0
ZHoAAWQRp6kAAAAIBfSIAw==,0,1,4,1,0,2,1,0,2,0
ZHoAAWQRp6kAAAAIBfSIAw==,0,1,4,1,0,2,1,0,2,0
ZHoAAWQRp6kAAAAIBfSIAw==,0,1,4,1,0,2,1,0,2,0
ZHoAAWQRp6kAAAAIBfSIAw==,0,1,4,1,0,2,1,0,2,0
ZHoAAWQRp6kAAAAIBfSIAw==,0,1,4,1,0,2,1,0,2,0
ZHoAAWQRp6kAAAAIBfSIAw==,0,1,4,1,0,2,1,0,2,0
ZHoAAWQRp6kAAAAIBfSIAw==,0,1,4,1,0,2,1,0,2,0
ZHoAAWQRp6kAAAAIBfSIAw==,0,1,4,1,0,2,1,0,2,0
ZHoAAWQRp6kAAAAIBfSIAw==,0,1,4,1,0,2,1,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAWSEdVYAAAAICzAyAw==,4,0,2,1,3,0,0,0,2,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPGgekAAAALAwvIAw==,0,1,1,0,4,0,1,0,1,0
ZHoAAmPHO7IAAAALQ5ObAw==,4,0,5,0,0,2,2,0,1,0
ZHoAAmPHO7IAAAALQ5ObAw==,4,0,5,0,0,2,2,0,1,0
ZHoAAmPHO7IAAAALQ5ObAw==,4,0,5,0,0,2,2,0,1,0
ZHoAAmPHO7IAAAALQ5ObAw==,4,0,5,0,0,2,2,0,1,0
ZHoAAmPHO7IAAAALQ5ObAw==,4,0,5,0,0,2,2,0,1,0
ZHoAAmPHO7IAAAALQ5ObAw==,4,0,5,0,0,2,2,0,1,0
ZHoAAmPlI+QAAAAIDUazAw==,1,0,1,0,5,2,2,0,0,0
ZHoAAmPlI+QAAAAIDUazAw==,1,0,1,0,5,2,2,0,0,0
ZHoAAmPlI+QAAAAIDUazAw==,1,0,1,0,5,2,2,0,0,0
ZHoAAmPlI+QAAAAIDUazAw==,1,0,1,0,5,2,2,0,0,0
ZHoAAmPlI+QAAAAIDUazAw==,1,0,1,0,5,2,2,0,0,0
ZHoAAmPlI+QAAAAIDUazAw==,1,0,1,0,5,2,2,0,0,0
ZHoAAmPxN24AAAAJOsOGAw==,0,1,1,0,2,0,1,1,1,0
ZHoAAmPxN24AAAAJOsOGAw==,0,1,1,0,2,0,1,1,1,0
ZHoAAmPxN24AAAAJOsOGAw==,0,1,1,0,2,0,1,1,1,0
ZHoAAmPxN24AAAAJOsOGAw==,0,1,1,0,2,0,1,1,1,0
ZHoAAmPxN24AAAAJOsOGAw==,0,1,1,0,2,0,1,1,1,0
ZHoAAmPxN24AAAAJOsOGAw==,0,1,1,0,2,0,1,1,1,0
ZHoAAmPyvvYAAAAJVLKqAw==,0,1,5,0,3,0,1,0,2,0
ZHoAAmPyvvYAAAAJVLKqAw==,0,1,5,0,3,0,1,0,2,0
ZHoAAmPyvvYAAAAJVLKqAw==,0,1,5,0,3,0,1,0,2,0
ZHoAAmPyvvYAAAAJVLKqAw==,0,1,5,0,3,0,1,0,2,0
ZHoAAmPyvvYAAAAJVLKqAw==,0,1,5,0,3,0,1,0,2,0
ZHoAAmPyvvYAAAAJVLKqAw==,0,1,5,0,3,0,1,0,2,0
ZHoAAmPyxXsAAAAJVmYAAw==,0,1,5,0,3,0,1,0,1,0
ZHoAAmPyxXsAAAAJVmYAAw==,0,1,5,0,3,0,1,0,1,0
ZHoAAmPyxXsAAAAJVmYAAw==,0,1,5,0,3,0,1,0,1,0
ZHoAAmPyxXsAAAAJVmYAAw==,0,1,5,0,3,0,1,0,1,0
ZHoAAmPyxXsAAAAJVmYAAw==,0,1,5,0,3,0,1,0,1,0
ZHoAAmPyxXsAAAAJVmYAAw==,0,1,5,0,3,0,1,0,1,0
ZHoAAmQHlCoAAAAIGEc1Aw==,0,1,5,1,1,0,0,1,2,0
ZHoAAmQHlCoAAAAIGEc1Aw==,0,1,5,1,1,0,0,1,2,0
ZHoAAmQHlCoAAAAIGEc1Aw==,0,1,5,1,1,0,0,1,2,0
ZHoAAmQHlCoAAAAIGEc1Aw==,0,1,5,1,1,0,0,1,2,0
ZHoAAmQHlCoAAAAIGEc1Aw==,0,1,5,1,1,0,0,1,2,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQdw+wAAAAJH8qqAw==,4,0,2,1,3,2,1,0,1,0
ZHoAAmQvYQAAAAAIBCmwAw==,0,1,4,1,0,3,1,0,2,1
ZHoAAmQvYQAAAAAIBCmwAw==,0,1,4,1,0,3,1,0,2,1
ZHoAAmQvYQAAAAAIBCmwAw==,0,1,4,1,0,3,1,0,2,1
ZHoAAmQvYQAAAAAIBCmwAw==,0,1,4,1,0,3,1,0,2,1
ZHoAAmQvYQAAAAAIBCmwAw==,0,1,4,1,0,3,1,0,2,1
ZHoAAmQvYQAAAAAIBCmwAw==,0,1,4,1,0,3,1,0,2,1
ZHoAAmRCyIcAAAAIGs36Aw==,0,1,0,0,3,0,1,0,2,0
ZHoAAmRCyIcAAAAIGs36Aw==,0,1,0,0,3,0,1,0,2,0
ZHoAAmRCyIcAAAAIGs36Aw==,0,1,0,0,3,0,1,0,2,0
ZHoAAmRCyIcAAAAIGs36Aw==,0,1,0,0,3,0,1,0,2,0
ZHoAAmRX2G4AAAAIIe5FAw==,1,1,3,0,5,1,1,0,1,0
ZHoAAmRX2G4AAAAIIe5FAw==,1,1,3,0,5,1,1,0,1,0
ZHoAAmRX2G4AAAAIIe5FAw==,1,1,3,0,5,1,1,0,1,0
ZHoAAmRX2G4AAAAIIe5FAw==,1,1,3,0,5,1,1,0,1,0
ZHoAAmRX2G4AAAAIIe5FAw==,1,1,3,0,5,1,1,0,1,0
ZHoAAmRX2G4AAAAIIe5FAw==,1,1,3,0,5,1,1,0,1,0
ZHoAAmRX2G4AAAAIIe5FAw==,1,1,3,0,5,1,1,0,1,0
ZHoAAmSDqjsAAAAIFYAtAw==,0,1,5,1,2,2,0,0,2,0
ZHoAAmSDqjsAAAAIFYAtAw==,0,1,5,1,2,2,0,0,2,0
ZHoAAmSDqjsAAAAIFYAtAw==,0,1,5,1,2,2,0,0,2,0
ZHoAAmSDqjsAAAAIFYAtAw==,0,1,5,1,2,2,0,0,2,0
ZHoAAmSDqjsAAAAIFYAtAw==,0,1,5,1,2,2,0,0,2,0
ZHoAAmSDqjsAAAAIFYAtAw==,0,1,5,1,2,2,0,0,2,0
ZHoAAmT/wuYAAAAIBjD9Aw==,0,1,5,1,3,1,1,0,2,0
ZHoAAmT/wuYAAAAIBjD9Aw==,0,1,5,1,3,1,1,0,2,0
ZHoAAmT/wuYAAAAIBjD9Aw==,0,1,5,1,3,1,1,0,2,0
ZHoAAmT/wuYAAAAIBjD9Aw==,0,1,5,1,3,1,1,0,2,0
ZHoAAmT/wuYAAAAIBjD9Aw==,0,1,5,1,3,1,1,0,2,0
ZHoAAmT/wuYAAAAIBjD9Aw==,0,1,5,1,3,1,1,0,2,0
ZHoAAmUqnYoAAAAIISoFAw==,4,0,1,1,4,2,1,0,1,3
ZHoAAmUqnYoAAAAIISoFAw==,4,0,1,1,4,2,1,0,1,3
ZHoAAmUqnYoAAAAIISoFAw==,4,0,1,1,4,2,1,0,1,3
